092921d - DNP_center2 @ 1031 RW.tiff	092921d
081321c sildenafil_Center1@1040 RW.tiff	081321c
2019.03.18%wt2_OS_R_1_0_0000058_RegAvg%004.tiff	wt2
091421e MP201 RW_center2@1104.tiff	091421e
2019.02.22%2739_OS_R_1_0_0000063_RegAvg%002.tiff	2739
2019.03.20%2802_OD_R_1_0_0000006%001.tiff	2802
2019.03.08%bothcut_OS_R_1_0_0000130_RegAvg%001.tiff	bothcut
2019.05.21%9463_OS_R_1_0_0000064%9463_OS_R_1_0_0000064_Structure_0003.tiff	9463
2019.05.31%9450_OS_R_1_0_0000208%9450_OS_R_1_0_0000208_Structure_0002.tiff	9450
2019.02.26%2742_OS_R_1_0_0000130_RegAvg%002.tiff	2742
092921c - Saline_center2 @ 1003 RW.tiff	092921c
070821c - FCCP_center 2@1105 RW.tiff	070821c
110220d_Center OS #2 BAB RK.tiff	110220d
100821b_center 1 @942 RW.tiff	100821b
2019.03.04%2704_OS_R_1_0_0000022_RegAvg%001.tiff	2704
101921d_Center1@1019 RK.tiff	101921d
2019.03.01%2742_OS_R_1_0_0000202_RegAvg%003.tiff	2742
020321e_center 2@1057 BAB RK.tiff	020321e
070721e baseline_Center 2 @ 1148 RW.tiff	070721e
090221a_Center4@936 RK.tiff	090221a
2019.03.05%2704_OS_R_1_0_0000058_RegAvg%001.tiff	2704
092520b_Center OS Attempt 3 - RW RK.tiff	092520b
2019.04.06%wt4_OS_R_1_0_0000094%wt4_OS_R_1_0_0000094_Structure_0001.tiff	wt4
2019.04.04%2734_OS_R_1_0_0000128_RegAvg%003.tiff	2734
2019.10.17%2934_OS_R_1_0_0000022_RegAvg%001.tiff	2934
121620a-KO_center2 @831 RK RW.tiff	121620a
062421c_Center 2@1033 RK.tiff	062421c
2019.05.20%9450_OS_R_1_0_0000022%001.tiff	9450
2019.03.04%Rightearcut_OD_R_1_0_0000007_RegAvg%002.tiff	Rightearcut
2019.05.29%9465_OD_R_1_0_0000139%9465_OD_R_1_0_0000139_Structure_0002.tiff	9465
102621b RW_center1 @946.tiff	102621b
041321a - WT - male light_center 3@907 RK.tiff	041321a
2019.02.28%2738_OS_R_1_0_0000166_RegAvg%001.tiff	2738
020221c_center2 @1006 RK RK.tiff	020221c
062421e_Center1 @1129 RK.tiff	062421e
2019.05.20%9465_OD_R_1_0_0000007%001.tiff	9465
070721b baseline_Center 1 @ 1043 RW.tiff	070721b
042121d_center 2@1046 bab RK.tiff	042121d
2019.10.18%2934_OD_R_1_0_0000037_RegAvg%003.tiff	2934
2019.03.07%2704_OD_R_1_0_0000079_RegAvg%001.tiff	2704
042021b_center3 @926 RK bab.tiff	042021b
2019.10.18%2932_OS_R_1_0_0000052_RegAvg%004.tiff	2932
2019.10.22%510_OD_R_1_0_0000067_RegAvg%003.tiff	510
032321a_Center3@835 BAB RK.tiff	032321a
2019.05.29%9450_OS_R_1_0_0000148%9450_OS_R_1_0_0000148_Structure_0003.tiff	9450
092221e - Saline_center3 @1119 RW.tiff	092221e
2019.10.22%509_OD_R_1_0_0000067_RegAvg%001.tiff	509
2019.03.25%2804_OS_R_1_0_0000170_RegAvg%003.tiff	2804
2019.05.31%2785_OD_R_1_0_0000067%2785_OD_R_1_0_0000067_Structure_0004.tiff	2785
032421e-DNP_center 3@1139 CO.tiff	032421e
2019.02.26%2739_OD_R_1_0_0000120_RegAvg%004.tiff	2739
2019.08.15%2940_OD_R_1_0_0000037_RegAvg%003.tiff	2940
2019.05.30%2788_OS_R_1_0_0000052%2788_OS_R_1_0_0000052_Structure_0002.tiff	2788
060921a_Center 1@831 RW.tiff	060921a
2019.04.04%2735_OS_R_1_0_0000056_RegAvg%003.tiff	2735
2019.05.29%2789_OD_R_1_0_0000007%2789_OD_R_1_0_0000007_Structure_0003.tiff	2789
2019.03.21%2802_OS_R_1_0_0000094%2802_OS_R_1_0_0000094_Structure_0003.tiff	2802
2019.06.01%2784_OD_R_1_0_0000097%2784_OD_R_1_0_0000097_Structure_0004.tiff	2784
2019.04.06%wt2_OD_R_1_0_0000079%wt2_OD_R_1_0_0000079_Structure_0003.tiff	wt2
072021e - GNAT_center 1@1107 RK redo.tiff	072021e
2019.08.14%2942_OD_R_1_0_0000007_RegAvg%003.tiff	2942
2019.04.07%wt1_OD_R_1_0_0000109%004.tiff	wt1
E100120-WT-113104_Center 2 @ 1117 AM CG RW.tiff	E100120
032821b baseline_Center1@906 RK.tiff	032821b
2019.02.21%2740_OD_R_1_0_0000007_RegAvg%001.tiff	2740
2019.03.25%2803_OD_R_1_0_0000144_RegAvg%001.tiff	2803
2019.03.05%bothcut_OD_R_1_0_0000043_RegAvg%001.tiff	bothcut
2019.03.18%wt1_OD_R_1_0_0000043_RegAvg%002.tiff	wt1
2019.08.16%2942_OS_R_1_0_0000082_RegAvg%001.tiff	2942
121720c-KO-115225_center 1@944 BAB RW.tiff	121720c
092221a - Saline_center2 @916 RW.tiff	092221a
2019.05.21%9450_OD_R_1_0_0000049%9450_OD_R_1_0_0000049_Structure_0003.tiff	9450
2019.05.30%9463_OS_R_1_0_0000178%9463_OS_R_1_0_0000178_Structure_0001.tiff	9463
2019.05.30%2785_OD_R_1_0_0000037%2785_OD_R_1_0_0000037_Structure_0004.tiff	2785
032321d_Center2@1045 RK.tiff	032321d
2019.03.20%2802_OS_R_1_0_0000034%002.tiff	2802
2019.10.22%510_OS_R_1_0_0000082_RegAvg%004.tiff	510
092921a - Saline_center3 @922 RW.tiff	092921a
032321e_Center4@1136 RK.tiff	032321e
2019.06.01%9463_OD_R_1_0_0000223%9463_OD_R_1_0_0000223_Structure_0001.tiff	9463
2019.08.15%2943_OS_R_1_0_0000052_RegAvg%001.tiff	2943
042321c_Center 1 @1001 RK.tiff	042321c
021621a-WT female_center1 @827 RK RK.tiff	021621a
2019.03.20%2803_OD_R_1_0_0000006%002.tiff	2803
2019.10.22%2932_OD_R_1_0_0000067_RegAvg%002.tiff	2932
2019.03.07%bothcut_OS_R_1_0_0000094_RegAvg%004.tiff	bothcut
101321a - female_center1 @926 RK.tiff	101321a
2019.08.15%2939NOYAG_OD_R_1_0_0000037_RegAvg%001.tiff	2939NOYAG
2019.02.25%2737_OS_R_1_0_0000094_RegAvg%001.tiff	2737
051821e TGN_Center2 @1039 RW bab.tiff	051821e
2019.03.20%2804_OD_R_1_0_0000006%003.tiff	2804
2019.04.06%wt1_OS_R_1_0_0000094%wt1_OS_R_1_0_0000094_Structure_0001.tiff	wt1
2019.08.16%2939NOYAG_OD_R_1_0_0000067_RegAvg%001.tiff	2939NOYAG
2019.05.31%2788_OD_R_1_0_0000067%2788_OD_R_1_0_0000067_Structure_0002.tiff	2788
033021d baseline DNP_Center 2@1046 RK.tiff	033021d
082721a f dnp_Center1@945 RW use for HB.tiff	082721a
2019.03.25%2800_OD_R_1_0_0000161_RegAvg%001.tiff	2800
081021e - Saline_center2 @1059 RW.tiff	081021e
011221b_center1 @905 -RW RK.tiff	011221b
100521b - Saline_center1 @946 RK.tiff	100521b
2019.10.18%509_OS_R_1_0_0000052_RegAvg%004.tiff	509
060121b_center @958 RW.tiff	060121b
101421a_center1 @853 RK bab.tiff	101421a
092121d - saline RW_center2 @1045.tiff	092121d
2019.05.20%9451_OS_R_1_0_0000022%002.tiff	9451
091821d Saline MM_Center1@959 MM.tiff	091821d
2019.06.01%2789_OD_R_1_0_0000097%2789_OD_R_1_0_0000097_Structure_0002.tiff	2789
2019.08.19%2941_OD_R_1_0_0000097_RegAvg%004.tiff	2941
2019.06.01%9465_OD_R_1_0_0000229%9465_OD_R_1_0_0000229_Structure_0004.tiff	9465
2019.03.08%2731_OS_R_1_0_0000130_RegAvg%002.tiff	2731
101221d - female_center1 @1051 RK.tiff	101221d
081821b -Female_center 1 @ 956 RW bad HB.tiff	081821b
2019.05.30%2785_OS_R_1_0_0000052%2785_OS_R_1_0_0000052_Structure_0004.tiff	2785
2019.05.20%9463_OD_R_1_0_0000007%003.tiff	9463
2019.05.30%2788_OD_R_1_0_0000037%2788_OD_R_1_0_0000037_Structure_0002.tiff	2788
2019.05.31%9465_OS_R_1_0_0000214%9465_OS_R_1_0_0000214_Structure_0002.tiff	9465
2019.03.04%2730_OD_R_1_0_0000007_RegAvg%002.tiff	2730
090221c_Center3@1021 RK.tiff	090221c
092821a - DNP_center1 @908 RK.tiff	092821a
2019.03.14%wt2_OS_R_1_0_0000022_RegAvg%002.tiff	wt2
D100820 - WT #112474_center 2 @ 1030 BAB RK.tiff	D100820
2019.03.18%wt1_OS_R_1_0_0000058_RegAvg%003.tiff	wt1
011321e_center1 @1055 -RW RK.tiff	011321e
2019.05.30%2783_OD_R_1_0_0000037%2783_OD_R_1_0_0000037_Structure_0004.tiff	2783
063021a DMSO_center3 @ 1102 RW.tiff	063021a
2019.08.14%2941_OD_R_1_0_0000007_RegAvg%004.tiff	2941
042021b_center2 @924 RK.tiff	042021b
2019.08.15%2943_OD_R_1_0_0000037_RegAvg%004.tiff	2943
2019.10.23%2934_OS_R_1_0_0000112_RegAvg%002.tiff	2934
2019.08.19%2940_OS_R_1_0_0000112_RegAvg%002.tiff	2940
2019.04.07%wt4_OS_R_1_0_0000124%004.tiff	wt4
2019.02.26%2738_OS_R_1_0_0000130_RegAvg%004.tiff	2738
2019.02.25%2738_OD_R_1_0_0000079_RegAvg%001.tiff	2738
2019.05.30%9451_OS_R_1_0_0000183%9451_OS_R_1_0_0000183_Structure_0002.tiff	9451
081821e -Male_center 2 @ 1134 RW.tiff	081821e
2019.05.31%9450_OD_R_1_0_0000193%9450_OD_R_1_0_0000193_Structure_0004.tiff	9450
2019.08.15%2939NOYAG_OS_R_1_0_0000052_RegAvg%004.tiff	2939NOYAG
121720a-KO-115529_center 1@827 RK RW.tiff	121720a
2019.05.31%2789_OS_R_1_0_0000082%2789_OS_R_1_0_0000082_Structure_0001.tiff	2789
060221d -SALINE_center1 @1057 RW.tiff	060221d
082021e_center 2 @1141 RW.tiff	082021e
101421c_center2 @947 bab.tiff	101421c
2019.10.17%508_OD_R_1_0_0000007_RegAvg%002.tiff	508
2019.05.31%2783_OD_R_1_0_0000067%2783_OD_R_1_0_0000067_Structure_0004.tiff	2783
110320c_Center OS #1-CO RK.tiff	110320c
102221e RW_center 1 @1022.tiff	102221e
2019.03.07%Rightearcut_OS_R_1_0_0000094_RegAvg%004.tiff	Rightearcut
2019.05.29%2788_OS_R_1_0_0000022%2788_OS_R_1_0_0000022_Structure_0001.tiff	2788
2019.02.28%2739_OS_R_1_0_0000171_RegAvg%003.tiff	2739
2019.02.25%2740_OS_R_1_0_0000094_RegAvg%003.tiff	2740
2019.03.20%2803_OS_R_1_0_0000034%001.tiff	2803
2019.10.18%509_OD_R_1_0_0000037_RegAvg%001.tiff	509
090221e_Center6@1122 RK.tiff	090221e
020921b-WT male_center 1@929 RK RK.tiff	020921b
082021e_center 1 @1140 RW.tiff	082021e
092121b - saline_center1 @929 -try again.tiff	092121b
2019.05.29%9465_OS_R_1_0_0000154%9465_OS_R_1_0_0000154_Structure_0003.tiff	9465
2019.10.18%510_OD_R_1_0_0000037_RegAvg%003.tiff	510
2019.03.14%wt4_OD_R_1_0_0000007_RegAvg%004.tiff	wt4
2129 light_2129_OD_L_2_90_0000005 RK.tiff	2129
081921b_center 1 @1018 RW.tiff	081921b
101321b - female_center2 @1002 RK.tiff	101321b
2019.02.21%2739_OD_R_1_0_0000007_RegAvg%003.tiff	2739
2019.02.25%2742_OD_R_1_0_0000079_RegAvg%004.tiff	2742
2019.10.18%2932_OD_R_1_0_0000037_RegAvg%002.tiff	2932
2019.02.21%2737_OS_R_1_0_0000022_RegAvg%004.tiff	2737
2019.03.01%2739_OD_R_1_0_0000192_RegAvg%003.tiff	2739
2019.10.22%2934_OS_R_1_0_0000082_RegAvg%004.tiff	2934
2019.10.23%509_OD_R_1_0_0000097_RegAvg%002.tiff	509
090221d_Center4@1052 MM.tiff	090221d
2019.02.26%2742_OS_R_1_0_0000130_RegAvg%001.tiff	2742
101321e - male_center1 @1104 RK.tiff	101321e
071221c_Center2 @1109 RK.tiff	071221c
2019.03.20%2802_OD_R_1_0_0000006%002.tiff	2802
2019.05.31%9450_OS_R_1_0_0000208%9450_OS_R_1_0_0000208_Structure_0001.tiff	9450
2019.03.08%bothcut_OS_R_1_0_0000130_RegAvg%002.tiff	bothcut
2019.06.01%9463_OS_R_1_0_0000238%9463_OS_R_1_0_0000238_Structure_0003.tiff	9463
2019.05.29%9463_OD_R_1_0_0000133%9463_OD_R_1_0_0000133_Structure_0004.tiff	9463
2019.02.22%2739_OS_R_1_0_0000063_RegAvg%001.tiff	2739
070821d - DMSO_center 1@1122 RW.tiff	070821d
2019.05.31%2784_OS_R_1_0_0000082%2784_OS_R_1_0_0000082_Structure_0004.tiff	2784
011221c_center2 @957 BAB RK.tiff	011221c
2019.03.25%2802_OS_R_1_0_0000177_RegAvg%003.tiff	2802
2019.08.16%2941_OD_R_1_0_0000067_RegAvg%002.tiff	2941
2019.03.14%wt1_OD_R_1_0_0000007_RegAvg%002.tiff	wt1
2019.03.21%2800_OD_R_1_0_0000062%001.tiff	2800
2019.05.29%2785_OS_R_1_0_0000022%2785_OS_R_1_0_0000022_Structure_0004.tiff	2785
2019.04.06%wt4_OS_R_1_0_0000094%wt4_OS_R_1_0_0000094_Structure_0002.tiff	wt4
021721b-5xFAD-female_center 1@910 RK RK.tiff	021721b
2019.03.05%2704_OS_R_1_0_0000058_RegAvg%002.tiff	2704
2019.03.21%2800_OS_R_1_0_0000090%004.tiff	2800
2019.03.04%2704_OS_R_1_0_0000022_RegAvg%002.tiff	2704
033021d DNP_Center 1@1044 CG.tiff	033021d
102621a RW_center1 @903 RW.tiff	102621a
092921b - DNP_center1 @ 944 MM.tiff	092921b
2019.02.28%2738_OS_R_1_0_0000166_RegAvg%002.tiff	2738
2019.05.20%9465_OD_R_1_0_0000007%002.tiff	9465
022421a-5xFAD-female_center3 @925 RK.tiff	022421a
090221a_Center1@930 MM.tiff	090221a
2019.10.17%2934_OS_R_1_0_0000022_RegAvg%002.tiff	2934
032921b 16mpk_Center2@930 RK.tiff	032921b
A100720 - KO #113088_center 1 @ 811 BAB RW.tiff	A100720
2019.05.20%9450_OS_R_1_0_0000022%002.tiff	9450
2019.03.04%Rightearcut_OD_R_1_0_0000007_RegAvg%001.tiff	Rightearcut
2019.05.29%9465_OD_R_1_0_0000139%9465_OD_R_1_0_0000139_Structure_0001.tiff	9465
2019.03.21%2801_OD_R_1_0_0000062%2801_OD_R_1_0_0000062_Structure_0003.tiff	2801
B100720 - KO #113089_center 2 @ 909 BAB RW.tiff	B100720
2019.04.06%wt4_OD_R_1_0_0000079%wt4_OD_R_1_0_0000079_Structure_0004.tiff	wt4
101321b - female_center1 @957 bab.tiff	101321b
032321c_Center3@1003 RK.tiff	032321c
2019.03.07%2704_OD_R_1_0_0000079_RegAvg%002.tiff	2704
2019.05.31%9452_OD_R_1_0_0000193%9452_OD_R_1_0_0000193_Structure_0003.tiff	9452
2019.04.07%wt5_OS_R_1_0_0000124%004.tiff	wt5
092421a FCCP RK_Center2@959.tiff	092421a
2019.10.22%509_OD_R_1_0_0000067_RegAvg%002.tiff	509
052821b_Center1 @941 RK.tiff	052821b
081921a_center 3 @957 RW.tiff	081921a
072021e - GNAT_center 3@1112 RK bab.tiff	072021e
2019.03.25%2804_OD_R_1_0_0000155_RegAvg%004.tiff	2804
PBS-Light_2939NOYAG_OS_R_1_0_0000112_RegAvg.tiff	2939NOYAG
070821d - DMSO_center 2@1126 RW.tiff	070821d
062321c - GNAT_center1 @ 1004 RW.tiff	062321c
032521e baseline_Center2@1136 RK.tiff	032521e
A093020-WT-113087_Center 1 @ 0814 AM BAB RW.tiff	A093020
2019.10.23%508_OS_R_1_0_0000112_RegAvg%004.tiff	508
090221b_Center5@1000 RK.tiff	090221b
2019.05.30%2788_OS_R_1_0_0000052%2788_OS_R_1_0_0000052_Structure_0001.tiff	2788
2019.08.14%2942_OS_R_1_0_0000022_RegAvg%004.tiff	2942
2019.05.30%9463_OS_R_1_0_0000178%9463_OS_R_1_0_0000178_Structure_0002.tiff	9463
B102820 -WT female - #970_center 1 @936 RK RK.tiff	B102820
092420b_Center #2 BAB RK.tiff	092420b
2019.03.20%2802_OS_R_1_0_0000034%001.tiff	2802
2019.10.17%2932_OD_R_1_0_0000007_RegAvg%004.tiff	2932
2019.03.05%2730_OD_R_1_0_0000043_RegAvg%004.tiff	2730
2019.02.21%2740_OD_R_1_0_0000007_RegAvg%002.tiff	2740
2019.03.25%2803_OD_R_1_0_0000144_RegAvg%002.tiff	2803
101421a_center2 @900 RK.tiff	101421a
2019.03.05%bothcut_OD_R_1_0_0000043_RegAvg%002.tiff	bothcut
2019.03.18%wt1_OD_R_1_0_0000043_RegAvg%001.tiff	wt1
2019.08.16%2942_OS_R_1_0_0000082_RegAvg%002.tiff	2942
2019.10.22%2932_OD_R_1_0_0000067_RegAvg%001.tiff	2932
2019.03.20%2803_OD_R_1_0_0000006%001.tiff	2803
2019.10.23%2932_OS_R_1_0_0000112_RegAvg%003.tiff	2932
072021d - GNAT redo_center 1@1036 RK bab ok.tiff	072021d
072121e - GNAT_center 2@1030 RW.tiff	072121e
2019.03.07%black_OD_R_1_0_0000079_RegAvg%003.tiff	black
2019.02.28%2737_OD_R_1_0_0000151_RegAvg%004.tiff	2737
2019.08.15%2943_OS_R_1_0_0000052_RegAvg%002.tiff	2943
2019.06.01%9463_OD_R_1_0_0000223%9463_OD_R_1_0_0000223_Structure_0002.tiff	9463
2019.03.18%wt4_OD_R_1_0_0000043_RegAvg%004.tiff	wt4
2019.03.25%2800_OD_R_1_0_0000161_RegAvg%002.tiff	2800
032821d baseline_Center1@1051 CG bab.tiff	032821d
052721c_Center 2@ 1018 RK.tiff	052721c
072721d_Center1@929 RK.tiff	072721d
2019.05.29%2783_OS_R_1_0_0000022%2783_OS_R_1_0_0000022_Structure_0004.tiff	2783
033021e baseline saline_Center 1@1130 RK.tiff	033021e
2019.08.16%2939NOYAG_OD_R_1_0_0000067_RegAvg%002.tiff	2939NOYAG
081721c -Male_center 1 @ 1105 RW.tiff	081721c
2019.05.31%2788_OD_R_1_0_0000067%2788_OD_R_1_0_0000067_Structure_0001.tiff	2788
2019.08.15%2939NOYAG_OD_R_1_0_0000037_RegAvg%002.tiff	2939NOYAG
080321d -missing data_center 2 @ 1048 RW.tiff	080321d
2019.02.25%2737_OS_R_1_0_0000094_RegAvg%002.tiff	2737
072721e_Center2@950 RK.tiff	072721e
2019.04.06%wt1_OS_R_1_0_0000094%wt1_OS_R_1_0_0000094_Structure_0002.tiff	wt1
2019.02.25%2741_OD_R_1_0_0000079_RegAvg%003.tiff	2741
052721b_Center1 @941 RK.tiff	052721b
2019.03.08%2731_OS_R_1_0_0000130_RegAvg%001.tiff	2731
060921e_Center 3 @1032 RW no orange line.tiff	060921e
2019.05.20%9451_OS_R_1_0_0000022%001.tiff	9451
2019.06.01%2789_OD_R_1_0_0000097%2789_OD_R_1_0_0000097_Structure_0001.tiff	2789
052121e_Center 2@ 1104 RK.tiff	052121e
052121a_Center 2@904 RK.tiff	052121a
090121a DNP_Center1@835 RK.tiff	090121a
121720c-KO-115225_center 2@946 RK RW.tiff	121720c
2019.03.05%bothcut_OS_R_1_0_0000058_RegAvg%003.tiff	bothcut
032621d vehicle_Center 2 @1110 CG.tiff	032621d
101421a_center1 @853 RK.tiff	101421a
2019.03.14%wt2_OS_R_1_0_0000022_RegAvg%001.tiff	wt2
060121e_center @1134 RW.tiff	060121e
2019.02.22%2737_OS_R_1_0_0000058_RegAvg%004.tiff	2737
2019.03.04%2730_OD_R_1_0_0000007_RegAvg%001.tiff	2730
2019.05.31%9465_OS_R_1_0_0000214%9465_OS_R_1_0_0000214_Structure_0001.tiff	9465
2019.05.30%2788_OD_R_1_0_0000037%2788_OD_R_1_0_0000037_Structure_0001.tiff	2788
2019.05.31%9451_OD_R_1_0_0000198%9451_OD_R_1_0_0000198_Structure_0004.tiff	9451
061821a_Center2 @932 RK.tiff	061821a
2019.10.22%2934_OD_R_1_0_0000067_RegAvg%003.tiff	2934
2019.08.19%2940_OS_R_1_0_0000112_RegAvg%001.tiff	2940
2019.10.23%2934_OS_R_1_0_0000112_RegAvg%001.tiff	2934
2019.05.29%9452_OS_R_1_0_0000148%9452_OS_R_1_0_0000148_Structure_0004.tiff	9452
2019.08.14%2941_OS_R_1_0_0000022_RegAvg%003.tiff	2941
071321b -FCCP_Center1@1043 RW.tiff	071321b
032321b_Center4@921 RK.tiff	032321b
2019.02.26%2738_OD_R_1_0_0000115_RegAvg%003.tiff	2738
062921b_center1 @ 1137 RW.tiff	062921b
033021e baseline saline_Center 2@1138 RK bab.tiff	033021e
062321d - B6J control_center2 @ 1050 RW.tiff	062321d
092921c - Saline_center1 @ 1001 MM.tiff	092921c
2019.05.31%2789_OS_R_1_0_0000082%2789_OS_R_1_0_0000082_Structure_0002.tiff	2789
2019.03.21%2804_OS_R_1_0_0000090%2804_OS_R_1_0_0000090_Structure_0004.tiff	2804
2019.05.30%9451_OS_R_1_0_0000183%9451_OS_R_1_0_0000183_Structure_0001.tiff	9451
060121a_center @926 RW.tiff	060121a
B090920_Center#3 @ 0946 am-CO RK.tiff	B090920
083121b_Center1Center1@934 RK.tiff	083121b
2019.02.25%2738_OD_R_1_0_0000079_RegAvg%002.tiff	2738
032321b_Center1@913 bab RK.tiff	032321b
061621b_center 2@ 952 RW.tiff	061621b
092520c_Center OS Attempt 2 BAB RK.tiff	092520c
090221c_Center1@1015 MM.tiff	090221c
2019.10.18%509_OD_R_1_0_0000037_RegAvg%002.tiff	509
020921d-5xFAD female_center 1@1048 RK RK.tiff	020921d
083121e_Center2@1038 RK.tiff	083121e
2019.02.28%2742_OS_R_1_0_0000166_RegAvg%004.tiff	2742
2019.03.01%2741_OS_R_1_0_0000207_RegAvg%004.tiff	2741
032421a-DNP_center 1@829 bab RW.tiff	032421a
090221d_Center3@1050 RK.tiff	090221d
2019.03.20%2803_OS_R_1_0_0000034%002.tiff	2803
2019.03.05%2704_OD_R_1_0_0000043_RegAvg%003.tiff	2704
2019.05.30%9463_OD_R_1_0_0000163%9463_OD_R_1_0_0000163_Structure_0003.tiff	9463
042321a_Center 1 @827 RK.tiff	042321a
2019.05.29%2788_OS_R_1_0_0000022%2788_OS_R_1_0_0000022_Structure_0002.tiff	2788
2019.10.17%508_OD_R_1_0_0000007_RegAvg%001.tiff	508
2019.05.21%9452_OD_R_1_0_0000049%9452_OD_R_1_0_0000049_Structure_0004.tiff	9452
PBS-Light_2940_OS_R_1_0_0000112_RegAvg.tiff	2940
2019.03.20%2804_OS_R_1_0_0000034%003.tiff	2804
2019.06.01%2788_OS_R_1_0_0000112%2788_OS_R_1_0_0000112_Structure_0003.tiff	2788
2019.03.14%wt4_OS_R_1_0_0000022_RegAvg%003.tiff	wt4
2019.04.06%wt1_OD_R_1_0_0000079%wt1_OD_R_1_0_0000079_Structure_0004.tiff	wt1
2019.02.28%2737_OS_R_1_0_0000166_RegAvg%004.tiff	2737
032921e 16mpk_Center1@1130 RK bab.tiff	032921e
2019.05.29%9451_OS_R_1_0_0000153%9451_OS_R_1_0_0000153_Structure_0003.tiff	9451
020321c_center 2@951 CG RK.tiff	020321c
2019.03.08%2704_OS_R_1_0_0000130_RegAvg%003.tiff	2704
2019.03.08%Rightearcut_OS_R_1_0_0000130_RegAvg%003.tiff	Rightearcut
102021f -SIL_center1 @1126 MM.tiff	102021f
070721b baseline_Center 2 @ 1045 RW.tiff	070721b
061821b_Center2 @1002  ATTEMPT 2.tiff	061821b
2019.05.31%2783_OS_R_1_0_0000082%2783_OS_R_1_0_0000082_Structure_0002.tiff	2783
042021c_center3 @1012 RK.tiff	042021c
102921d_center2 @1024 bab.tiff	102921d
2019.05.30%2784_OS_R_1_0_0000052%2784_OS_R_1_0_0000052_Structure_0001.tiff	2784
2019.05.20%9452_OS_R_1_0_0000022%004.tiff	9452
052121c_Center 2@ 1005 RK.tiff	052121c
092921e - Saline_center1 @1053 RW.tiff	092921e
2019.02.26%2741_OD_R_1_0_0000120_RegAvg%003.tiff	2741
2019.02.22%2739_OD_R_1_0_0000048_RegAvg%002.tiff	2739
011321a_center1 @846 CG RK.tiff	011321a
2019.05.30%9465_OS_R_1_0_0000184%9465_OS_R_1_0_0000184_Structure_0002.tiff	9465
100621b_center1 @921 RK.tiff	100621b
042121a_center 1@0826 RK.tiff	042121a
A100820 - KO #113088_center 2 @ 809 BAB RK.tiff	A100820
092121c - DNP RW_center2 @1002.tiff	092121c
090221b_Center2@952 MMbab.tiff	090221b
081921c_center 2 @1034 RW.tiff	081921c
020321e_center 1@1051 CG RK.tiff	020321e
051221a - TGN-020_center 1@826 RK bab.tiff	051221a
2019.03.18%wt3_OS_R_1_0_0000058_RegAvg%002.tiff	wt3
C100120-WT-113105 check_Center 1 @ 0931 AM BAB RW.tiff	C100120
2019.03.01%2738_OS_R_1_0_0000232_RegAvg%004.tiff	2738
2019.02.25%2739_OD_R_1_0_0000084_RegAvg%004.tiff	2739
2019.02.22%2741_OD_R_1_0_0000043_RegAvg%002.tiff	2741
2019.05.30%9452_OD_R_1_0_0000163%9452_OD_R_1_0_0000163_Structure_0002.tiff	9452
2019.02.21%2738_OS_R_1_0_0000022_RegAvg%002.tiff	2738
2019.04.05%2734_OD_R_1_0_0000143_RegAvg%002.tiff	2734
2019.03.07%2704_OS_R_1_0_0000094_RegAvg%004.tiff	2704
2019.10.17%2933_OD_R_1_0_0000007_RegAvg%001.tiff	2933
121620e-KO_center 2@1126 BAB RW.tiff	121620e
2019.05.20%9463_OS_R_1_0_0000022%002.tiff	9463
081821d -Male_center 1 @ 1059 RW.tiff	081821d
2019.02.22%2738_OD_R_1_0_0000043_RegAvg%003.tiff	2738
2019.02.21%2741_OS_R_1_0_0000022_RegAvg%003.tiff	2741
2019.02.25%2739_OS_R_1_0_0000099_RegAvg%003.tiff	2739
020321c_center 1@948 BAB RK.tiff	020321c
033021b baseline DNP_Center 2@930 RK bab.tiff	033021b
2019.04.07%wt3_OD_R_1_0_0000109%001.tiff	wt3
2019.10.23%510_OS_R_1_0_0000112_RegAvg%003.tiff	510
2019.03.05%2731_OD_R_1_0_0000043_RegAvg%001.tiff	2731
052121e baseline_Center 1@1105 RKbab.tiff	052121e
2019.05.29%9451_OD_R_1_0_0000138%9451_OD_R_1_0_0000138_Structure_0002.tiff	9451
2019.03.26%2803_OS_R_1_0_0000195_RegAvg%003.tiff	2803
2019.05.31%9451_OS_R_1_0_0000213%9451_OS_R_1_0_0000213_Structure_0002.tiff	9451
2019.03.05%black_OD_R_1_0_0000043_RegAvg%001.tiff	black
092520b_Center OS Attempt 1 - RW RK.tiff	092520b
2019.05.20%9451_OD_R_1_0_0000007%003.tiff	9451
032921c 16mpk_Center1@959 CG bab.tiff	032921c
2019.08.14%2943_OS_R_1_0_0000022_RegAvg%001.tiff	2943
2019.05.31%9463_OS_R_1_0_0000208%9463_OS_R_1_0_0000208_Structure_0004.tiff	9463
2019.08.19%2942_OS_R_1_0_0000112_RegAvg%003.tiff	2942
052121b baseline_Center 1@929 RK bab.tiff	052121b
2019.06.01%9452_OD_R_1_0_0000223%9452_OD_R_1_0_0000223_Structure_0003.tiff	9452
2019.05.29%9450_OD_R_1_0_0000133%9450_OD_R_1_0_0000133_Structure_0001.tiff	9450
2019.10.23%509_OS_R_1_0_0000112_RegAvg%001.tiff	509
060921e_Center 1 @1027 RW.tiff	060921e
2019.05.29%2789_OS_R_1_0_0000022%2789_OS_R_1_0_0000022_Structure_0004.tiff	2789
2019.02.22%2742_OS_R_1_0_0000058_RegAvg%004.tiff	2742
